Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
59227,1734173818,471807956,-0.7075781467078989,0.0022377243286427983,0.6455084520639678,0.7953839276533342,0.6061058759299119,0.0002116374241769209,0.00017321544481047838,255,-1,0.2306349128484726,-1.5712760130511683,-1.5723074118243616,-1.5692971388446253,1.5709278583526611,0.4991081655025482
59243,1734173818,487578153,-0.7074193338703495,0.0022823442351098022,0.6462679429534963,0.7953911932596567,0.6060963502429525,0.00018785043819245312,0.00016917258753175235,255,-1,0.2306349128484726,-1.571012322102682,-1.5713618437396448,-1.5704243818866175,1.5709518194198608,0.4990841746330261
59259,1734173818,503200531,-0.7072848693145115,0.002308859025196604,0.6468672957406398,0.7953839359552075,0.6061058911025936,0.00015732839926618162,0.00013580466830169806,255,-1,0.2306109517812729,-1.570820156727926,-1.5707634131061,-1.5711916128741663,1.5709278583526611,0.499096155166626
59275,1734173818,519484043,-0.7072227293229629,0.002348849316990034,0.6472128116875702,0.7953875590445835,0.6061011403436384,0.00014644213947362825,0.00013094250713931554,255,-1,0.2306109517812729,-1.5707839171039026,-1.570427719746725,-1.5715754667865198,1.5709038972854614,0.4991081655025482
59291,1734173818,535067319,-0.7072027483015512,0.0023304114198219044,0.6473446331713377,0.7953875679300589,0.6061011315568305,0.0001458964820449039,0.00011756722241736626,255,-1,0.23064690828323364,-1.5708320776568812,-1.5703795591937464,-1.5716713110553187,1.5709158182144165,0.4991081655025482
59307,1734173818,551030874,-0.7072245230302854,0.002314552194205293,0.6472814540644984,0.7953766675669237,0.6061154229622873,0.00017386955101638714,0.00014320182227103666,255,-1,0.23067086935043335,-1.5708320776568812,-1.570451561604635,-1.5716355482684534,1.5709278583526611,0.49907219409942627
59323,1734173818,567612409,-0.7072468929890949,0.0022576109623412216,0.6471382937453907,0.7953513308560051,0.6061486175213241,0.00027545288340803827,0.00019521341638197408,255,-1,0.23076637089252472,-1.5708802382098597,-1.5705116430865687,-1.5716355482684534,1.5709158182144165,0.499096155166626
59339,1734173818,583366394,-0.7072695580490418,0.0022048829030702098,0.6471343524038018,0.7953295462099299,0.6061772240992149,0.000244500363850382,0.00016164296807581115,255,-1,0.23080232739448547,-1.5708921591388147,-1.5705116430865687,-1.571491543446676,1.5709278583526611,0.499096155166626
59355,1734173818,599275112,-0.7072828513546213,0.0021814041097498855,0.6471728532362636,0.7953295654751282,0.606177229316353,0.00016598389318859877,0.0001462492406555254,255,-1,0.23082628846168518,-1.5708683172809046,-1.5704758802997034,-1.5713356176959437,1.5709158182144165,0.4991081655025482
59371,1734173818,615399360,-0.707271070871525,0.0021768455506463763,0.647161967400549,0.7953295665191623,0.6061772326063816,0.00015755986342509248,0.000135885979611411,255,-1,0.23083826899528503,-1.5708683172809046,-1.5704873243915003,-1.5713475386248987,1.5708918571472168,0.4990841746330261
59387,1734173818,631748199,-0.7072651871457664,0.002185555242593845,0.6472003440625793,0.7953259405407301,0.6061820032486523,0.00011135164548630912,0.00012182472918350187,255,-1,0.23082628846168518,-1.5708802382098597,-1.5704634825335901,-1.5713594595538538,1.5709278583526611,0.49912014603614807
59404,1734173818,647485971,-0.7072609862487155,0.002180344644281545,0.6472339336247721,0.7953223124018968,0.6061867757467425,6.661683382864812e-05,8.869986063235126e-05,255,-1,0.23081430792808533,-1.5708802382098597,-1.5705235640155237,-1.571263615285055,1.5709278583526611,0.499096155166626
